"Rows from: ilder_raw_rows","id","finn_url","finn_code","company_id","company_name_raw","job_title","description","application_url","location","employment_type","publication_date","expiration_date_raw","company_logo_url","scraped_at","status","created_at"
,,"https://www.finn.no/job/ad/439423074","439423074",,"Kongsberg Defence & Aerospace - Defence Systems - Naval Systems","Softwareutvikler","The job posting is for a software developer role focused on developing advanced and technologically leading systems for naval defense, indicating a clear need for software development expertise in a high-tech industrial sector.","https://www.finn.no/job/ad/439423074","Kirkegårdsveien 45, 3616 Kongsberg",,,,,"2025-12-01 14:45:06.219+00",,
,,"https://www.finn.no/job/ad/439268585","439268585",,"Jobzone Trondheim","Konsulent","The job involves improving user experiences and developing new or improved digital processes with UX design and web development experience, indicating a role in digital system enhancement.","https://www.finn.no/job/ad/439268585","Brøsetvegen 168, 7069 Trondheim",,,,,"2025-12-01 14:45:05.848+00",,
,,"https://www.finn.no/job/ad/439398021","439398021",,"Statnett","Seksjonsleder for Plan, portefølje, rapportering og eierstyring","The job involves leading digital infrastructure projects and fostering a culture of digitalization and development of new effective working methods within Statnett's project development and construction area, indicating a clear involvement in digitalization initiatives and technological system development.","https://www.finn.no/job/ad/439398021","Nydalen allé 33, 0484 Oslo",,,,,"2025-12-01 14:45:07.339+00",,
,,"https://www.finn.no/job/ad/439913334","439913334",,"Bulk","Operations Manager","The role involves hands-on experience with operational IT systems like CMMS, BMS, or SCADA and focuses on managing and improving critical digital infrastructure systems, indicating potential need for external software development or digitalization services.","https://www.finn.no/job/ad/439913334","Stølevegen 39, 4715 Øvrebø",,,,,"2025-12-03 08:16:34.718+00",,
,,"https://www.finn.no/job/ad/439436181","439436181",,"PwC Norge","Analytics Consultant","The role involves technical data and analysis expertise, using advanced data tools and cloud platforms to help large organizations transform data into strategic insights and support data-driven organizational change, indicating a clear digitalization and technology focus.","https://www.finn.no/job/ad/439436181","Brattørkaia 17B, 7492 Trondheim",,,,,"2025-12-01 14:45:06.626+00",,
,,"https://www.finn.no/job/ad/439363469","439363469",,"Smart Management","Backender/fullstacker hos Smart Management","The job posting describes building and developing a modern digital platform for logistics and product tracking using Python/Django, Node/React, and AWS, indicating active software development and digitalization work.","https://www.finn.no/job/ad/439363469","4003 Stavanger",,,,,"2025-12-03 08:13:10.192+00",,
,,"https://www.finn.no/job/ad/440014614","440014614",,"ABB AS","Prosjektingeniør – Design av elektriske kraftsystemer","The role involves designing and supporting electrical and automation systems for industrial and offshore projects, indicating technical system-building relevant for external software development or digitalization services.","https://www.finn.no/job/ad/440014614","Snarøyveien 30, bygg M, 1360 Fornebu",,,,,"2025-12-03 08:13:44.459+00",,
,,"https://www.finn.no/job/ad/440045973","440045973",,"OsloMet - storbyuniversitetet","Sett retningen for OsloMets digitale fremtid - bli seksjonssjef for arkitektur og systemutvikling","The job posting describes a leadership role responsible for system development, integrations, architecture, and modernization initiatives at OsloMet, indicating a need for external digitalization and system development support.","https://www.finn.no/job/ad/440045973","Pilestredet 46, 0167 Oslo",,,,,"2025-12-04 10:04:30.65+00",,
,,"https://www.finn.no/job/ad/439305202","439305202",,"Helsetjenestens driftsorganisasjon for nødnett HF","Prosjektleder for nytt nødnett i HDO","The job posting for a project leader in the 'Nytt nødnett' project involves leading a technology-driven modernization of critical communication systems, indicating a need for digital and software development expertise.","https://www.finn.no/job/ad/439305202","Hans Mustads gate 31, 2821 Gjøvik",,,,,"2025-12-01 14:45:07.087+00",,
,,"https://www.finn.no/job/ad/440056480","440056480",,"BKK","Trainee datadrevet vedlikeholdsstyring","The job posting for a trainee in data-driven maintenance management at BKK highlights efforts to increase data utilization, predictive maintenance, and digital process improvements in a large energy company managing critical infrastructure, indicating a need for digital system development and modernization.","https://www.finn.no/job/ad/440056480","Solheimsgaten 5, 5058 Bergen",,,,,"2025-12-04 10:05:45.032+00",,
,,"https://www.finn.no/job/ad/428308441","428308441",,"Alltec AS","Elektriker","The company delivers, installs, and operates advanced systems within biogass, hydrogen, ammonia, process plants, and automation, signaling active investment in industrial automation and integration projects that often require external digitalization and system development expertise.","https://www.finn.no/job/ad/428308441","Eldøyane 177, 5412 Stord",,,,,"2025-12-12 10:05:58.411+00",,
,,"https://www.finn.no/job/ad/439409757","439409757",,"Tratec Norcon AS","Prosjektingeniør","The job involves programming and developing automation systems such as PLS/SCADA, HMI, and advanced control systems in industrial and offshore sectors, indicating a need for software development and digitalization expertise.","https://www.finn.no/job/ad/439409757","Kvenildmyra 2, 7093 Tiller",,,,,"2025-12-01 14:45:06.208+00",,
,,"https://www.finn.no/job/ad/439867678","439867678",,"APL Norway AS","Senior/Principal Engineer – Marine Analysis","The job involves developing and coding marine analysis tools and methodologies for offshore energy, indicating software development and digital system improvement in the maritime industry relevant to external digitalization services.","https://www.finn.no/job/ad/439867678","4816 Kolbjørnsvik",,,,,"2025-12-01 14:45:05.858+00",,
,,"https://www.finn.no/job/ad/440050508","440050508",,"Nammo Raufoss AS","Nammo Industrimaster innen Systems Engineering","The job posting for a Systems Engineering master student at Nammo Raufoss AS involves leading and supporting technical project work, system role responsibilities, and product requirement management in advanced defense and aerospace technology projects, indicating a need for system development and modernization expertise.","https://www.finn.no/job/ad/440050508","Enggata 37, 2830 Raufoss",,,,,"2025-12-04 10:04:38.187+00",,
,,"https://www.finn.no/job/ad/439241462","439241462",,"Cegal AS","Cyber Security Specialist","The role is focused on cybersecurity within a technology company and involves leading initiatives in technology and processes to support secure digital operations, indicating a clear need for digitalization and technology expertise.","https://www.finn.no/job/ad/439241462","Vestre Svanholmen 4, 4313 Sandnes",,,,,"2025-12-01 14:45:07.693+00",,
,,"https://www.finn.no/job/ad/417853756","417853756",,"Malthe Winje Automasjon AS","Serviceingeniør/Servicetekniker","The description highlights work with 'PLS-programmering', 'idriftsettelse av nye SD-anlegg', and digital control of critical infrastructure, indicating active investment in automation, system development, and modernization—all mapping to Ilder’s services.","https://www.finn.no/job/ad/417853756","Haukeliveien 8, 1415 Oppegård",,,,,"2025-12-09 12:40:30.38+00",,
,,"https://www.finn.no/job/ad/439432246","439432246",,"Den norske legeforening","Direktør for digitale tjenester","The role involves leading digital development, modernizing systems and processes, and developing digital services, indicating a clear need for technological modernization and potential external software development support.","https://www.finn.no/job/ad/439432246","Oslo, Norge, 0158 Oslo",,,,,"2025-12-01 14:45:06.863+00",,
,,"https://www.finn.no/job/ad/439367966","439367966",,"Helse Vest IKT","Nettverksingeniør WiFi","The job involves automation of network operations, deployment of wireless SDN networks, and use of Python for network management, indicating involvement in building and improving digital network systems.","https://www.finn.no/job/ad/439367966","Bjørnsons gate 29, 5052 Bergen",,,,,"2025-12-01 14:45:06.865+00",,
,,"https://www.finn.no/job/ad/438936078","438936078",,"Unicus","Konsulentsjef - teknisk og kommersiell","The posting describes Unicus as an IT company delivering software development, data science, AI, and test automation services, indicating ongoing digital projects requiring system development and technical leadership.","https://www.finn.no/job/ad/438936078","Strandveien 17, 1366 Lysaker",,,,,"2025-12-04 10:05:18.555+00",,
,,"https://www.finn.no/job/ad/439904174","439904174",,"LOYDS INDUSTRI AS","Automatiker","The job posting describes a role focused on industrial automation, including programming and adjustment of PLC systems and involvement in automation projects, indicating a clear digitalization and technology modernization signal.","https://www.finn.no/job/ad/439904174","Bredmyra 3, 1739 Borgenhaugen",,,,,"2025-12-03 08:16:28.018+00",,
,,"https://www.finn.no/job/ad/440034951","440034951",,"Cegal AS","Senior Network Engineer","The job description highlights designing, configuring, and implementing network solutions including cloud-based systems for a global energy sector technology partner, indicating active digital infrastructure work relevant to Ilder's services.","https://www.finn.no/job/ad/440034951","Øvre Vollgate 13, 0158 Oslo",,,,,"2025-12-04 10:05:31.046+00",,
